trans_date,cc_num,merchant,category,amt,gender,city_pop,age,job,hour,is_fraud
2019-02-22,1165682305567864,merchant_176,misc_net,41.79,F,461269,72,Lawyer,14,0
2020-10-29,3590504438092439,merchant_62,misc_pos,15.18,F,127115,68,Driver,21,0
2020-08-20,1539716556899995,merchant_90,misc_net,17.31,M,184842,27,Lawyer,10,0
2019-07-06,6409468204054632,merchant_178,entertainment,352.63,M,18052,19,Driver,19,0
2019-02-19,4202857148030957,merchant_3,health_fitness,80.61,M,134720,46,Chef,17,0
2020-12-16,1498425036598797,merchant_159,personal_care,100.78,F,335199,60,Engineer,14,0
2020-06-29,3739001648848266,merchant_179,grocery_pos,57.46,F,428828,24,Lawyer,16,0
2020-04-04,3136757010953639,merchant_84,food_dining,28.31,M,294877,24,Artist,21,0
2019-12-09,9570496973223686,merchant_61,kids_pets,13.16,F,753910,24,Farmer,8,0
2019-11-15,7793692130393850,merchant_178,grocery_pos,63.91,F,551074,32,Analyst,9,0
2020-06-25,5919103991698249,merchant_38,grocery_pos,23.66,M,670445,19,Driver,20,0
2019-10-12,2745618525812432,merchant_170,gas_transport,9.23,F,284192,62,Doctor,16,0
2019-01-30,9196688514117991,merchant_151,grocery_pos,13.44,F,535157,46,Artist,16,0
2019-01-18,5937956201924618,merchant_52,misc_net,75.93,F,444751,23,Clerk,10,0
2019-09-26,5276960116208478,merchant_154,shopping_net,68.99,M,203804,24,Doctor,17,0
2019-07-30,9253570196522761,merchant_27,misc_pos,40.24,M,474357,55,Nurse,12,0
2019-12-17,7042395898972793,merchant_86,shopping_net,109.62,F,383891,21,Lawyer,17,0
2019-10-11,6470292511197329,merchant_60,entertainment,18.81,F,245739,74,Engineer,14,0
2019-04-14,5015315544862458,merchant_19,gas_transport,73.38,F,243573,51,Manager,16,0
2020-10-29,6117595900030065,merchant_182,gas_transport,8.82,M,556533,18,Chef,18,0
2019-04-11,4029307206220164,merchant_196,shopping_pos,27.47,M,189071,68,Artist,18,0
2020-06-29,6437512098616125,merchant_172,personal_care,60.79,F,362537,27,Farmer,9,0
2019-01-15,5569438608178607,merchant_165,misc_pos,34.58,M,227079,24,Lawyer,16,0
2019-12-16,6418067094869724,merchant_172,shopping_pos,52.36,F,670394,51,Clerk,8,0
2019-05-19,7009419204740238,merchant_16,misc_net,74.61,F,330553,39,Farmer,17,0
2019-09-25,8985801717680117,merchant_147,grocery_pos,68.3,M,245730,21,Clerk,18,0
2020-04-06,5083216719754793,merchant_3,food_dining,54.41,M,608158,49,Chef,20,0
2020-10-18,3362364798341862,merchant_30,shopping_net,420.6,M,35630,58,Driver,1,1
2020-06-18,3595145046089928,merchant_48,gas_transport,219.11,F,380196,47,Doctor,19,0
2020-02-16,4963437148269723,merchant_61,shopping_pos,15.17,F,196088,55,Artist,21,0
2019-02-08,3839243439813347,merchant_115,personal_care,6.27,M,460961,58,Doctor,13,0
2020-02-28,1695439208655614,merchant_105,grocery_pos,21.27,M,176995,51,Teacher,13,0
2019-12-09,2439943302914868,merchant_142,gas_transport,127.67,F,225239,18,Engineer,14,0
2020-10-27,1295374818917627,merchant_147,entertainment,53.72,M,111567,59,Chef,9,0
2019-05-01,7902553060762735,merchant_66,shopping_pos,59.75,F,6966,73,Nurse,16,0
2019-08-17,8036299762389920,merchant_155,health_fitness,5.48,F,701083,20,Nurse,12,0
2020-02-23,6963512852649265,merchant_2,misc_net,100.0,F,48814,35,Artist,23,1
2020-06-24,9500688340894157,merchant_170,shopping_pos,49.59,F,396724,58,Farmer,15,0
2019-08-26,3009590154771362,merchant_80,entertainment,7.94,F,311417,53,Chef,13,0
2019-11-20,5480703813202584,merchant_67,shopping_pos,53.22,F,154929,36,Artist,21,0
2019-01-02,3518342699368446,merchant_67,gas_transport,36.14,M,8420,26,Chef,9,0
2020-12-18,2753527009949980,merchant_19,grocery_pos,139.43,M,421241,40,Doctor,18,0
2019-06-27,5942113972859388,merchant_77,grocery_pos,2.57,M,36552,74,Farmer,19,0
2020-09-21,7253896577776134,merchant_18,food_dining,90.6,F,316083,37,Teacher,19,0
2020-04-02,6063261163276545,merchant_200,grocery_pos,61.24,M,586844,47,Analyst,10,0
2019-09-11,9617665307037321,merchant_61,grocery_pos,52.74,M,45006,67,Driver,17,0
2020-07-30,5833642171859913,merchant_28,personal_care,30.47,F,109644,25,Doctor,8,0
2019-02-25,2267939150336971,merchant_38,misc_pos,22.57,M,557052,74,Chef,15,0
2020-10-16,4205146720451751,merchant_44,entertainment,19.72,M,608870,73,Doctor,21,0
2020-02-28,2664035842655267,merchant_103,food_dining,255.56,F,432090,44,Artist,17,0
2019-01-24,9759714911082410,merchant_56,shopping_net,13.13,M,556907,39,Manager,18,0
2020-11-23,3440646323863645,merchant_42,home,59.21,F,618595,66,Farmer,11,0
2019-12-14,9939783689924628,merchant_16,travel,141.49,F,5151,21,Analyst,23,1
2019-01-25,3035581700401692,merchant_38,home,14.17,F,517683,22,Nurse,9,0
2020-08-03,3831056114918007,merchant_16,kids_pets,19.56,M,325856,60,Manager,14,0
2020-02-06,8873473411766066,merchant_103,travel,80.89,M,529863,31,Teacher,11,0
2020-01-11,2055285140269345,merchant_32,grocery_pos,107.52,F,239349,61,Engineer,17,0
2019-02-12,8288512673990869,merchant_2,grocery_pos,196.55,M,741310,62,Engineer,10,0
2020-12-23,6319819041611650,merchant_78,personal_care,85.0,F,697358,57,Chef,9,0
2019-08-03,6061862423925605,merchant_15,health_fitness,188.23,F,415757,71,Nurse,13,0
2019-08-14,2714141473476230,merchant_189,travel,19.32,M,659908,33,Nurse,8,0
2020-12-23,3972553001199890,merchant_193,kids_pets,265.3,M,594717,22,Driver,9,0
2020-10-11,2996922112994066,merchant_113,shopping_pos,61.28,M,702803,72,Lawyer,13,0
2020-12-01,5485373141432335,merchant_160,shopping_pos,19.18,M,365412,28,Nurse,18,0
2020-01-04,2113506712516334,merchant_33,shopping_pos,9.87,F,97052,49,Analyst,19,0
2019-06-27,5863295383284724,merchant_127,shopping_net,49.56,F,596109,37,Engineer,8,0
2019-12-24,8138918500868742,merchant_94,misc_pos,132.64,M,575894,37,Clerk,15,0
2020-06-06,5677014476778452,merchant_3,shopping_pos,109.19,F,781261,73,Manager,13,0
2019-02-02,2693984989747285,merchant_20,home,4.23,F,734410,54,Teacher,18,0
2019-09-22,4836769063116352,merchant_186,gas_transport,17.68,M,360746,49,Chef,18,0
2020-01-24,6158131308367509,merchant_19,gas_transport,94.64,F,667712,64,Doctor,9,0
2020-04-17,1771370943702606,merchant_83,misc_net,56.04,M,7291,52,Driver,8,0
2020-10-31,5279778175449771,merchant_110,gas_transport,41.89,F,461862,57,Analyst,16,0
2019-01-11,8045862633687697,merchant_34,food_dining,41.2,M,718392,69,Farmer,18,0
2019-11-02,6608083675812547,merchant_85,travel,447.5,F,246580,69,Chef,9,0
2020-11-20,6503168985523704,merchant_2,shopping_net,25.94,M,533433,26,Lawyer,8,0
2019-04-26,7320482955315070,merchant_173,misc_pos,76.67,F,214864,45,Engineer,14,0
2019-06-09,9054937324326067,merchant_29,food_dining,262.98,F,218506,26,Clerk,21,0
2020-01-02,8090674605493437,merchant_88,food_dining,6.11,F,312589,66,Chef,19,0
2020-05-28,5535490003087929,merchant_173,grocery_pos,20.77,M,736647,35,Teacher,12,0
2019-05-20,7103509120549554,merchant_101,shopping_net,76.48,M,518184,38,Lawyer,19,0
2019-08-01,5937805129044650,merchant_73,food_dining,9.3,M,381471,56,Engineer,20,0
2019-07-09,6748897915592538,merchant_95,food_dining,22.13,M,81933,59,Lawyer,15,0
2019-12-10,4463448783584931,merchant_100,gas_transport,52.13,M,6576,40,Engineer,20,0
2020-01-10,5759645463328842,merchant_105,travel,11.32,M,250734,39,Teacher,20,0
2019-06-08,8767190970622901,merchant_157,food_dining,79.32,M,276529,51,Artist,16,0
2020-03-05,7298620954381017,merchant_71,gas_transport,57.1,F,90430,71,Nurse,10,0
2020-07-13,1605294385721836,merchant_107,gas_transport,4.81,F,775350,66,Teacher,14,0
2019-05-22,1680764290531095,merchant_93,gas_transport,37.84,F,777448,64,Nurse,18,0
2020-03-22,1470067602552592,merchant_110,misc_net,22.45,F,323930,30,Nurse,13,0
2020-05-11,4394865545216014,merchant_34,misc_net,70.49,M,522177,49,Farmer,17,0
2020-01-21,3360805176861749,merchant_108,gas_transport,41.37,M,779188,56,Nurse,8,0
2019-05-16,9486432131367480,merchant_162,travel,40.23,M,352038,32,Teacher,10,0
2020-12-20,4201345000107726,merchant_38,personal_care,18.42,M,692297,28,Farmer,15,0
2019-12-27,2993697503979102,merchant_119,personal_care,47.2,M,262086,60,Farmer,21,0
2020-05-15,1839204893489121,merchant_40,health_fitness,17.13,M,727264,52,Clerk,19,0
2020-10-11,6927046843441934,merchant_154,personal_care,10.63,F,635723,55,Driver,17,0
2020-12-03,3926274541265979,merchant_157,grocery_pos,29.56,M,213976,59,Nurse,15,0
2019-07-29,5030028435967831,merchant_11,food_dining,34.15,M,361277,19,Engineer,12,0
2020-09-29,7199463517386145,merchant_12,shopping_net,4365.2,F,30715,62,Engineer,23,1
2020-03-15,7305373656422039,merchant_131,grocery_pos,9.45,M,456962,56,Clerk,12,0
2019-06-06,6117168773013454,merchant_94,travel,112.74,F,245424,31,Farmer,15,0
2020-01-08,3830767500065399,merchant_46,shopping_pos,6.22,F,569534,64,Chef,18,0
2020-09-30,9219010488785020,merchant_34,shopping_net,8.61,M,796773,74,Analyst,8,0
2019-11-03,9178426904430841,merchant_147,misc_net,42.24,F,303714,69,Driver,10,0
2019-09-27,9720795605232255,merchant_180,personal_care,54.85,M,237785,37,Artist,14,0
2019-05-27,5378849392405870,merchant_173,food_dining,32.91,M,759052,47,Teacher,18,0
2019-09-26,5871625422000312,merchant_48,food_dining,47.94,F,525918,38,Artist,17,0
2019-06-11,2694296336875297,merchant_106,shopping_net,9.29,M,550575,39,Lawyer,9,0
2019-04-13,3825418739472562,merchant_140,misc_net,90.64,F,137263,54,Farmer,10,0
2020-05-24,4900298754741167,merchant_130,grocery_pos,22.92,F,435061,42,Nurse,17,0
2019-04-05,2171063315990754,merchant_191,entertainment,78.86,F,285010,40,Engineer,10,0
2019-11-11,9915592136397506,merchant_99,personal_care,11.95,M,369157,35,Clerk,9,0
2020-06-29,8541398683492741,merchant_6,misc_pos,144.06,F,386500,73,Manager,20,0
2020-01-02,6031631779242244,merchant_172,grocery_pos,24.29,M,723497,49,Farmer,11,0
2019-12-28,5454485533430066,merchant_188,food_dining,20.17,M,710050,63,Analyst,21,0
2019-11-28,5176093929766006,merchant_66,personal_care,38.99,M,468513,44,Artist,14,0
2020-09-06,1187200064146254,merchant_125,entertainment,4.81,M,621338,40,Engineer,18,0
2020-10-11,3528576234322849,merchant_44,shopping_pos,61.69,F,156472,74,Doctor,15,0
2019-07-25,7858742174153038,merchant_27,food_dining,14.25,F,687731,33,Farmer,21,0
2020-01-16,5196367114599769,merchant_160,home,51.59,F,259691,41,Chef,12,0
2020-10-23,1765829443007213,merchant_114,home,13.08,M,582138,69,Farmer,20,0
2020-07-28,8817658225916579,merchant_179,gas_transport,6.92,F,560444,41,Doctor,12,0
2020-08-18,7467186406095135,merchant_125,food_dining,71.97,F,787948,61,Clerk,17,0
2019-10-04,9723820569890725,merchant_44,grocery_pos,38.87,F,428360,48,Driver,12,0
2019-03-06,6619522192202124,merchant_8,home,11.2,F,51499,41,Driver,14,0
2019-05-02,8509424472786520,merchant_140,gas_transport,18.94,M,648132,47,Farmer,14,0
2019-07-25,9002798363419388,merchant_56,food_dining,15.8,F,104640,21,Artist,13,0
2020-12-10,5896780988271061,merchant_24,grocery_pos,56.49,M,96185,72,Doctor,9,0
2020-12-06,6263598201214801,merchant_76,health_fitness,26.81,F,585956,55,Clerk,17,0
2020-05-23,7606253629126645,merchant_27,entertainment,8.55,F,708480,25,Driver,17,0
2019-07-21,9430775168944101,merchant_116,misc_pos,7.09,M,453059,49,Clerk,12,0
2020-01-31,7207601384343810,merchant_146,gas_transport,9.84,F,53800,48,Manager,12,0
2019-12-22,1884772773065166,merchant_13,shopping_net,227.51,M,35097,21,Driver,22,1
2020-05-11,4157764502834827,merchant_185,misc_net,391.89,F,239153,47,Manager,14,0
2020-05-17,3139365661962409,merchant_192,grocery_pos,50.73,F,431644,32,Doctor,14,0
2020-03-24,1475349360144442,merchant_166,food_dining,7.93,M,607648,63,Lawyer,17,0
2020-12-16,4543421103982322,merchant_33,grocery_pos,4.45,F,498031,71,Engineer,16,0
2019-01-17,7990942712652546,merchant_116,health_fitness,906.99,F,654918,60,Teacher,8,0
2020-04-27,6305869911689641,merchant_66,food_dining,116.35,M,600738,29,Clerk,14,0
2019-04-27,5968241230873404,merchant_116,misc_pos,14.43,F,644420,34,Clerk,13,0
2019-01-13,1484614910088346,merchant_70,grocery_pos,24.37,M,498189,29,Farmer,17,0
2019-01-08,8794227660599428,merchant_197,shopping_net,28.22,M,275115,70,Chef,20,0
2020-01-29,4483815705805192,merchant_143,gas_transport,15.12,M,637120,52,Artist,18,0
2019-08-30,1325742141377053,merchant_186,misc_net,24.13,M,198052,37,Nurse,14,0
2020-09-11,6363784603354288,merchant_107,kids_pets,20.28,M,9914,24,Manager,18,0
2019-04-22,3293053665423861,merchant_42,grocery_pos,13.24,M,320489,59,Nurse,21,0
2020-01-20,8607445214147534,merchant_83,personal_care,122.66,M,413399,30,Nurse,12,0
2020-06-07,8440071976218549,merchant_139,home,7.04,M,478612,71,Farmer,8,0
2019-03-20,3256579801811673,merchant_41,misc_pos,35.57,M,683003,40,Manager,17,0
2019-03-09,1117794898037632,merchant_130,misc_pos,9.81,M,240107,49,Lawyer,13,0
2019-10-26,2393450126261708,merchant_57,misc_net,25.56,F,543323,71,Clerk,19,0
2019-10-07,7701954877479481,merchant_110,travel,25.29,F,285709,45,Clerk,16,0
2019-08-18,2136461132327929,merchant_158,grocery_pos,15.09,M,759401,63,Nurse,16,0
2020-09-13,6747719648178916,merchant_92,entertainment,54.42,F,489187,41,Clerk,20,0
2019-10-25,6653900642324062,merchant_60,travel,16.13,F,336714,40,Teacher,14,0
2019-10-30,1118930453040050,merchant_119,entertainment,7.25,F,623409,42,Analyst,9,0
2019-03-22,6184340701717029,merchant_8,food_dining,41.59,F,593006,53,Teacher,19,0
2019-09-30,3039393245868682,merchant_40,shopping_net,17.51,F,284638,62,Chef,16,0
2019-04-23,1466527005436822,merchant_101,personal_care,107.32,M,684646,50,Lawyer,19,0
2019-07-17,5750464846949216,merchant_9,kids_pets,18.56,M,299742,31,Manager,20,0
2020-07-31,3585364901305602,merchant_114,kids_pets,48.26,M,40809,32,Driver,17,0
2020-05-10,1637613427541302,merchant_82,food_dining,25.04,M,531991,69,Nurse,12,0
2019-11-27,1701083754606035,merchant_88,grocery_pos,8.07,F,317580,24,Driver,21,0
2019-04-25,4551789614204402,merchant_99,gas_transport,21.87,F,578844,43,Chef,9,0
2020-06-27,6357776615204331,merchant_8,food_dining,25.01,F,614883,48,Engineer,9,0
2020-09-17,4787939887858577,merchant_113,health_fitness,160.42,M,447450,59,Doctor,19,0
2020-11-12,6850140369725070,merchant_20,shopping_net,100.0,M,32279,58,Lawyer,1,1
2020-06-13,3582471004464580,merchant_107,grocery_pos,133.54,M,695213,61,Driver,9,0
2019-05-16,1242386762563733,merchant_103,travel,44.99,M,156873,68,Nurse,9,0
2019-05-01,7966300763119323,merchant_70,food_dining,24.09,F,75898,44,Farmer,16,0
2020-02-15,6249864737472319,merchant_181,gas_transport,48.37,M,500510,74,Engineer,15,0
2020-09-17,1175570048716837,merchant_114,misc_pos,48.12,F,704808,22,Lawyer,15,0
2019-10-21,7716606033428158,merchant_117,food_dining,19.2,F,415080,35,Analyst,14,0
2019-04-12,4847083849298537,merchant_48,home,19.22,F,157201,34,Teacher,17,0
2019-10-18,5004966656259797,merchant_176,food_dining,154.99,M,687388,72,Nurse,11,0
2019-12-05,7452005070905612,merchant_168,shopping_pos,8.02,F,744632,70,Engineer,10,0
2020-07-25,1614576302908521,merchant_16,shopping_net,3.99,F,335307,39,Clerk,19,0
2020-03-02,5403134148548045,merchant_155,misc_pos,47.74,M,278753,57,Manager,14,0
2019-05-17,7613687371517192,merchant_37,grocery_pos,39.0,M,281001,22,Lawyer,8,0
2020-06-12,4589185313978804,merchant_50,shopping_pos,25.44,M,95386,50,Analyst,20,0
2019-02-12,7884033655715200,merchant_140,food_dining,22.09,F,521622,21,Engineer,20,0
2019-10-20,4964677930879388,merchant_46,home,21.69,M,591096,31,Manager,18,0
2020-10-24,7853192177878569,merchant_17,travel,28.49,M,298892,26,Farmer,19,0
2019-11-09,9663702405655626,merchant_137,health_fitness,23.9,M,327780,73,Artist,9,0
2020-03-10,5670614488308673,merchant_134,health_fitness,8.18,F,368877,66,Analyst,13,0
2020-05-29,2257915957171253,merchant_20,personal_care,27.1,F,330111,18,Teacher,15,0
2020-03-16,8851270385749864,merchant_2,travel,9.43,M,5236,46,Lawyer,16,0
2019-01-25,2087090126616878,merchant_151,gas_transport,13.38,M,281576,37,Clerk,15,0
2020-12-26,1958122225834924,merchant_22,food_dining,13.63,M,640110,32,Driver,19,0
2020-12-14,7905251935907372,merchant_83,travel,38.88,F,326353,19,Doctor,19,0
2019-07-01,3888132273408886,merchant_70,shopping_net,15.83,F,281920,32,Lawyer,21,0
2019-03-04,5282756199737637,merchant_24,travel,100.0,F,28479,22,Chef,2,1
2019-06-17,3598753401343663,merchant_40,personal_care,12.92,F,70816,61,Analyst,18,0
2020-08-29,2067710257416809,merchant_200,shopping_net,20.01,F,638836,25,Farmer,17,0
2019-02-27,7304085646409540,merchant_144,misc_net,289.92,M,614748,27,Chef,8,0
2020-07-07,4506098777884409,merchant_59,grocery_pos,15.84,F,713017,35,Lawyer,15,0
2019-02-26,3792682784441594,merchant_5,misc_pos,94.24,M,411148,57,Analyst,9,0
2019-12-20,8450522002812259,merchant_73,shopping_pos,61.46,F,255243,64,Manager,13,0
2019-08-14,5953801973408893,merchant_72,kids_pets,24.86,F,759199,25,Analyst,9,0
2019-05-01,6781640632678791,merchant_143,gas_transport,50.62,F,248158,55,Engineer,8,0
2019-07-07,5349803676371806,merchant_38,misc_pos,53.53,F,502709,24,Teacher,17,0
2019-05-30,6547069733543606,merchant_191,shopping_pos,69.01,M,72662,60,Analyst,11,0
2020-11-11,4897809086506885,merchant_72,shopping_net,9.72,M,654719,27,Nurse,12,0
2019-06-10,4570405601183012,merchant_2,shopping_pos,42.42,F,57178,24,Artist,19,0
2019-09-07,4271620448334305,merchant_123,grocery_pos,44.74,M,607103,56,Driver,16,0
2019-07-09,9478281414510150,merchant_120,entertainment,19.75,F,504709,42,Chef,21,0
2020-02-09,8694861362435199,merchant_134,gas_transport,30.73,M,283479,29,Artist,20,0
2019-08-28,5930231367451149,merchant_65,health_fitness,21.17,M,95704,64,Teacher,16,0
2020-11-20,8310665023419699,merchant_131,misc_pos,8.88,F,759287,45,Artist,13,0
2019-04-29,9950813330891791,merchant_142,grocery_pos,27.18,M,377353,30,Teacher,16,0
2020-06-01,8148098958594902,merchant_188,grocery_pos,19.86,M,763765,66,Lawyer,19,0
2019-06-15,7757793508730112,merchant_170,misc_pos,19.82,F,457179,23,Artist,17,0
2020-05-14,2729053636001716,merchant_178,kids_pets,599.88,M,635841,46,Artist,15,0
2019-07-26,8707071556052112,merchant_191,grocery_pos,37.93,M,650801,61,Teacher,10,0
2020-07-26,6633396915922079,merchant_19,misc_net,202.89,F,168730,38,Lawyer,10,0
2019-10-09,3628722455681464,merchant_16,travel,113.32,M,36839,71,Doctor,3,1
2020-11-17,4449338285779444,merchant_162,shopping_net,8.84,M,43883,39,Lawyer,19,0
2020-04-08,1241173469898095,merchant_93,grocery_pos,36.11,M,734068,53,Nurse,13,0
2019-03-09,6677407034796646,merchant_53,food_dining,43.81,M,762646,30,Chef,11,0
2020-05-30,3216141596028586,merchant_115,misc_pos,22.0,M,682559,31,Nurse,11,0
2019-02-27,6353907437819257,merchant_56,shopping_net,21.82,F,451823,62,Chef,14,0
2019-02-20,2011597600213192,merchant_139,misc_pos,11.23,M,624454,34,Clerk,10,0
2020-02-02,9477902769712111,merchant_124,shopping_pos,84.58,F,633681,53,Clerk,16,0
2020-07-09,6144142987555036,merchant_37,home,19.01,M,504692,72,Analyst,20,0
2020-01-20,7105230384499423,merchant_157,food_dining,19.87,M,436735,38,Artist,11,0
2020-12-13,2870085825186150,merchant_44,entertainment,306.25,M,468901,73,Artist,11,0
2019-07-03,9573661690551310,merchant_118,grocery_pos,35.57,F,21142,27,Nurse,8,0
2020-05-06,2119831168875034,merchant_113,misc_net,14.58,F,774716,74,Clerk,12,0
2019-02-23,9005986326664509,merchant_189,grocery_pos,86.92,M,709625,69,Analyst,15,0
2019-07-13,2874212252595918,merchant_13,grocery_pos,44.71,F,365485,68,Teacher,9,0
2020-08-19,2145531018582578,merchant_142,travel,141.71,M,16359,70,Engineer,14,0
2020-10-20,5366464322738176,merchant_129,gas_transport,19.12,F,709722,24,Engineer,8,0
2019-08-22,6052916711175554,merchant_55,shopping_net,13.79,M,336279,61,Manager,18,0
2020-05-13,7541529907797619,merchant_20,shopping_net,213.08,F,29879,70,Engineer,22,1
2019-11-29,4441951658457294,merchant_107,misc_net,15.35,M,370240,28,Nurse,20,0
2020-08-28,1423399656221931,merchant_76,home,5.59,F,262804,31,Artist,14,0
2019-07-13,4820197524725040,merchant_125,travel,23.11,F,254991,61,Analyst,10,0
2019-05-04,1659537115387507,merchant_103,misc_net,131.47,M,324393,47,Driver,16,0
2020-03-14,7926993686586945,merchant_186,grocery_pos,37.19,M,107126,40,Artist,11,0
2019-03-21,2077895781940613,merchant_92,grocery_pos,94.92,M,676219,27,Artist,12,0
2019-01-26,9534263431343240,merchant_16,shopping_net,614.61,M,6873,30,Farmer,2,1
2020-03-25,3626501894103124,merchant_149,misc_net,23.86,M,140243,20,Engineer,12,0
2020-05-02,9121984644806581,merchant_2,shopping_net,197.0,F,32644,28,Farmer,2,1
2020-03-14,2956440644463281,merchant_57,food_dining,29.39,F,540458,59,Nurse,10,0
2020-01-12,9657164589089103,merchant_78,food_dining,61.98,M,272553,52,Lawyer,17,0
2020-02-21,3956754386125213,merchant_184,entertainment,2.74,M,252898,24,Artist,16,0
2019-07-04,4675141740247922,merchant_28,personal_care,13.84,F,642169,37,Farmer,18,0
2019-09-09,7154640562775939,merchant_128,entertainment,63.11,F,561746,61,Chef,13,0
2019-04-05,9627041132054839,merchant_91,misc_net,8.89,F,161608,29,Manager,12,0
2020-09-16,8216153276659358,merchant_167,shopping_net,13.64,F,416009,57,Manager,13,0
2020-11-20,5097054855091488,merchant_61,entertainment,251.22,F,347328,26,Lawyer,10,0
2020-07-30,1074738359483460,merchant_125,misc_pos,11.48,M,62476,31,Doctor,14,0
2020-07-16,9805870950593555,merchant_193,grocery_pos,3.76,F,725990,31,Engineer,16,0
2019-10-07,3977315259275980,merchant_28,personal_care,463.74,M,371626,30,Teacher,15,0
2020-11-04,8309062530403703,merchant_120,misc_net,25.86,M,257126,67,Clerk,14,0
2020-04-27,7785299007570517,merchant_26,travel,487.79,M,3591,35,Clerk,22,1
2019-09-03,9657412333642865,merchant_139,grocery_pos,117.65,M,348523,59,Driver,21,0
2019-09-23,4835352878391196,merchant_189,personal_care,55.59,F,458322,44,Teacher,13,0
2020-12-02,4446969836001588,merchant_139,entertainment,86.85,M,694120,41,Lawyer,12,0
2020-06-11,4564328212509241,merchant_87,health_fitness,43.53,M,359199,22,Chef,17,0
2020-11-21,4172900265908310,merchant_54,food_dining,19.41,F,650660,47,Engineer,14,0
2020-10-22,4378107702026732,merchant_120,grocery_pos,21.29,M,134639,45,Engineer,16,0
2020-11-06,3369164390812184,merchant_114,food_dining,81.63,M,514284,26,Chef,12,0
2020-02-21,9949035817180967,merchant_113,travel,38.63,F,525759,57,Artist,16,0
2020-12-03,2142152074058250,merchant_71,gas_transport,206.67,M,260865,28,Manager,21,0
2020-01-25,1642165474600010,merchant_93,misc_net,79.74,M,352829,52,Lawyer,10,0
2020-11-12,1906220709615312,merchant_73,gas_transport,11.85,M,588828,54,Engineer,18,0
2019-09-05,6818959495481192,merchant_87,home,692.91,F,516925,42,Nurse,16,0
2020-01-21,3247660218597669,merchant_85,misc_pos,57.59,M,369221,18,Clerk,21,0
2019-03-05,9726489856829117,merchant_117,food_dining,11.99,M,622702,50,Artist,13,0
2020-04-20,7288846638282217,merchant_37,entertainment,123.24,M,43941,43,Artist,20,0
2020-10-29,9327540676333375,merchant_194,food_dining,37.48,F,534048,61,Driver,13,0
2020-03-18,7011779222901121,merchant_78,home,35.95,F,318763,58,Doctor,11,0
2019-02-20,6244014938753199,merchant_141,food_dining,32.08,M,19769,67,Teacher,19,0
2019-06-21,3943779026512347,merchant_113,misc_net,99.33,M,274514,59,Doctor,12,0
2019-09-24,7440745868539049,merchant_44,grocery_pos,25.36,M,724542,74,Nurse,21,0
2019-08-30,5396738502936137,merchant_114,health_fitness,7.73,F,534104,18,Manager,17,0
2019-09-07,7208303288163630,merchant_173,home,8.02,F,465313,21,Doctor,12,0
2020-05-09,9756892439980351,merchant_28,shopping_pos,113.82,F,448075,73,Teacher,11,0
2019-04-21,8710469240236893,merchant_9,travel,100.0,M,42927,62,Manager,3,1
2020-02-14,9191031571762351,merchant_104,travel,9.36,M,538264,47,Engineer,10,0
2020-05-06,3564659218401393,merchant_185,health_fitness,8.94,F,564827,74,Nurse,19,0
2019-08-28,3451839559029514,merchant_28,misc_net,275.0,F,45595,56,Doctor,23,1
2019-08-29,9632259136149497,merchant_44,grocery_pos,30.07,F,508788,19,Nurse,12,0
2019-03-10,2831738713768951,merchant_77,misc_net,15.45,M,281637,30,Artist,20,0
2019-08-09,1047645430071412,merchant_10,travel,19.37,M,381694,70,Teacher,9,0
2020-08-03,8987084654879650,merchant_189,shopping_pos,73.48,F,198225,73,Manager,10,0
2019-06-06,2877505085299126,merchant_194,gas_transport,205.78,M,261419,28,Clerk,10,0
2020-08-09,2209438536348660,merchant_66,misc_net,32.87,M,405589,32,Farmer,13,0
2019-03-20,3051899061634297,merchant_116,entertainment,63.88,M,417816,54,Engineer,15,0
2020-10-13,7624700434735312,merchant_120,food_dining,15.35,M,93962,69,Chef,16,0
2019-07-05,2991389606087517,merchant_168,personal_care,100.65,M,110927,57,Manager,18,0
2020-04-09,8692277785870974,merchant_8,travel,474.32,F,49034,39,Artist,0,1
2019-10-22,2117737100792188,merchant_159,entertainment,37.02,M,503294,68,Nurse,11,0
2019-06-02,4129610475900156,merchant_74,grocery_pos,25.18,F,529437,47,Engineer,18,0
2020-10-21,6274581122718997,merchant_195,personal_care,4.96,F,83311,34,Artist,11,0
2019-06-21,6016625425397427,merchant_17,misc_net,100.0,F,42654,22,Manager,0,1
2020-11-01,5053948521973963,merchant_44,grocery_pos,1.97,F,240682,62,Artist,20,0
2019-02-24,1299893513810844,merchant_8,travel,244.16,F,32872,57,Driver,23,1
2020-05-07,9350935701033213,merchant_152,kids_pets,53.46,M,210158,37,Engineer,8,0
2019-01-26,9258619779922847,merchant_136,misc_pos,135.77,M,549035,41,Artist,11,0
2020-06-18,7461674609060591,merchant_143,food_dining,5.32,F,445576,39,Artist,21,0
2020-02-28,1134633144007980,merchant_137,misc_net,21.72,F,465890,38,Nurse,15,0
2020-10-20,6392478324731434,merchant_111,food_dining,15.46,M,582556,30,Doctor,19,0
2020-05-05,6314136519925413,merchant_64,entertainment,106.72,M,756800,49,Chef,10,0
2019-04-10,5043360913028467,merchant_168,gas_transport,32.62,F,432013,35,Chef,18,0
2019-02-03,9270987159791454,merchant_31,food_dining,40.18,F,382395,27,Analyst,14,0
